,Ort,Stärke:
2776,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2777,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2778,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2779,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2780,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2781,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2782,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2783,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2784,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2785,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2786,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2787,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2788,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2789,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2790,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2791,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2792,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2793,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2794,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2795,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2796,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2797,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2798,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2799,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2800,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2801,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2802,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2803,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2804,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2805,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2806,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2807,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2808,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2809,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2810,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2811,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2812,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2813,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2814,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2815,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2816,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2817,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2818,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2819,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2820,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2821,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2822,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2823,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2824,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2825,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2826,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2827,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2828,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2829,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2830,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2831,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2832,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2833,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2834,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2835,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2836,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2837,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2838,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2839,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2840,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2841,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2842,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2843,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2844,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2845,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2846,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2847,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2848,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2849,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2850,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2851,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2852,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2853,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2854,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2855,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2856,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2857,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2858,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2859,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2860,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2861,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2862,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2863,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2864,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2865,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2866,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2867,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2868,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2869,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2870,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2871,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2872,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2873,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2874,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2875,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2876,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2877,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2878,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2879,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2880,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2881,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2882,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2883,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2884,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2885,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2886,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2887,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2888,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2889,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2890,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2891,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2892,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2893,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2894,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2895,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2896,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2897,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2898,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2899,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2900,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2901,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2902,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2903,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2904,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2905,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2906,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2907,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2908,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2909,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2910,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2911,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2912,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2913,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2914,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2915,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2916,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2917,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2918,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2919,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2920,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2921,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2922,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2923,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2924,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2925,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2926,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2927,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2928,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2929,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2930,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2931,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2932,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2933,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2934,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2935,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2936,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2937,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2938,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2939,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2940,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2941,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2942,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2943,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2944,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2945,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2946,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
2947,"133km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",4.8
